date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-06-26;26;Los Lagos; 1,1810348;1,04864410; 1,3289804
2020-06-27;26;Los Lagos; 1,1586767;1,03156850; 1,2960232
2020-06-28;26;Los Lagos; 1,1310845;1,01129885; 1,2596591
2020-06-29;27;Los Lagos; 1,1149356;1,00186167; 1,2359720
2020-06-30;27;Los Lagos; 1,0991359;0,99172898; 1,2157054
2020-07-01;27;Los Lagos; 1,0502876;0,94720796; 1,1599182
2020-07-02;27;Los Lagos; 1,1217963;1,01755554; 1,2293322
2020-07-03;27;Los Lagos; 1,1878943;1,08171143; 1,2988858
2020-07-04;27;Los Lagos; 1,1819586;1,06900315; 1,2983592
2020-07-05;27;Los Lagos; 1,1961335;1,07816199; 1,3158286
2020-07-06;28;Los Lagos; 1,0999364;0,98707955; 1,2155810
2020-07-07;28;Los Lagos; 1,0581133;0,95875212; 1,1660489
2020-07-08;28;Los Lagos; 1,1481576;1,04999533; 1,2530010
2020-07-09;28;Los Lagos; 1,1820020;1,07834460; 1,2890429
2020-07-10;28;Los Lagos; 1,1670241;1,05873500; 1,2775505
2020-07-11;28;Los Lagos; 1,2129041;1,10254399; 1,3287721
2020-07-12;28;Los Lagos; 1,2201620;1,10310646; 1,3408730
2020-07-13;29;Los Lagos; 1,1941810;1,07464483; 1,3150462
2020-07-14;29;Los Lagos; 1,2442017;1,12685784; 1,3675330
2020-07-15;29;Los Lagos; 1,2351281;1,11143742; 1,3600737
2020-07-16;29;Los Lagos; 1,2052327;1,08477199; 1,3320151
2020-07-17;29;Los Lagos; 1,1479069;1,03868227; 1,2651624
2020-07-18;29;Los Lagos; 1,0726826;0,97765760; 1,1761006
2020-07-19;29;Los Lagos; 1,0879170;1,00236969; 1,1794882
2020-07-20;30;Los Lagos; 1,0650893;0,98404875; 1,1498525
2020-07-21;30;Los Lagos; 1,1198657;1,04046138; 1,2027551
2020-07-22;30;Los Lagos; 1,1035089;1,02275846; 1,1879754
2020-07-23;30;Los Lagos; 1,1110107;1,02968946; 1,1956753
2020-07-24;30;Los Lagos; 1,1752939;1,09015558; 1,2633311
2020-07-25;30;Los Lagos; 1,2102780;1,11637211; 1,3042061
2020-07-26;30;Los Lagos; 1,2609196;1,15405111; 1,3664182
2020-07-27;31;Los Lagos; 1,2948940;1,17084826; 1,4121429
2020-07-28;31;Los Lagos; 1,2746526;1,14152641; 1,4040383
2020-07-29;31;Los Lagos; 1,2242635;1,09800274; 1,3523491
2020-07-30;31;Los Lagos; 1,1883413;1,07630267; 1,3091964
2020-07-31;31;Los Lagos; 1,1981495;1,09670859; 1,3079804
2020-08-01;31;Los Lagos; 1,2626297;1,16017829; 1,3726169
2020-08-02;31;Los Lagos; 1,2360432;1,12320096; 1,3483473
2020-08-03;32;Los Lagos; 1,2143901;1,10634081; 1,3259556
2020-08-04;32;Los Lagos; 1,2043552;1,10069332; 1,3112843
2020-08-05;32;Los Lagos; 1,1728912;1,07757932; 1,2739469
2020-08-06;32;Los Lagos; 1,1480601;1,06083787; 1,2407550
2020-08-07;32;Los Lagos; 1,1297667;1,05111209; 1,2147113
2020-08-08;32;Los Lagos; 1,0884180;1,01655020; 1,1645817
2020-08-09;32;Los Lagos; 1,0564452;0,99331598; 1,1241296
2020-08-10;33;Los Lagos; 1,0077843;0,95149910; 1,0676870
2020-08-11;33;Los Lagos; 0,9597169;0,90776809; 1,0128327
2020-08-12;33;Los Lagos; 0,9820825;0,92915903; 1,0376181
2020-03-17;12;Aysén; 3,2529689;0,37912057; 9,7275633
2020-03-18;12;Aysén; 2,6633667;0,30059428; 7,6603969
2020-03-19;12;Aysén; 2,3515695;0,28536217; 6,7608033
2020-03-20;12;Aysén; 2,1391949;0,25759439; 6,0485450
2020-03-21;12;Aysén; 2,0085460;0,25557298; 5,6459490
2020-03-22;12;Aysén; 1,9257354;0,23286747; 5,3278672
2020-03-23;13;Aysén; 1,8538729;0,22911785; 5,1614040
2020-03-24;13;Aysén; 1,7981430;0,22535511; 5,0001663
2020-03-25;13;Aysén; 1,7763228;0,21097036; 4,9448824
2020-03-26;13;Aysén; 2,6085906;0,53827223; 6,3097173
2020-03-27;13;Aysén; 2,3384342;0,47485727; 5,7807688
2020-03-28;13;Aysén; 1,3620892;0,16110928; 3,8476696
2020-03-29;13;Aysén; 1,3402564;0,16069748; 3,7038829
2020-03-30;14;Aysén; 1,3907716;0,16958214; 3,8776659
2020-03-31;14;Aysén; 1,4286485;0,17272150; 3,9908484
2020-04-01;14;Aysén; 2,2005084;0,45089826; 5,2932955
2020-04-02;14;Aysén; 3,4298689;1,10100611; 7,0557789
2020-04-03;14;Aysén; 3,2976950;1,15394043; 6,7725403
2020-04-04;14;Aysén; 2,5403304;0,83437957; 5,4128236
2020-04-05;14;Aysén; 2,3786333;0,87944251; 4,8620211
2020-04-06;15;Aysén; 1,9798927;0,74425497; 3,9356425
2020-04-07;15;Aysén; 1,7063155;0,66109010; 3,3208686
2020-04-08;15;Aysén; 1,5300215;0,59922142; 2,9238867
2020-04-09;15;Aysén; 1,2134467;0,45027121; 2,3874954
2020-04-10;15;Aysén; 1,1737505;0,42722229; 2,3054169
2020-04-11;15;Aysén; 1,1598157;0,42909157; 2,2567144
2020-04-12;15;Aysén; 1,1513445;0,42429931; 2,2425310
2020-04-13;16;Aysén; 1,1498202;0,42621983; 2,2367599
2020-04-14;16;Aysén; 1,1518175;0,42364961; 2,2281693
2020-04-15;16;Aysén; 0,9591449;0,30894380; 1,9722449
2020-04-16;16;Aysén; 0,5927408;0,11960189; 1,4290833
2020-04-17;16;Aysén; 0,4313949;0,05099273; 1,2164413
2020-04-18;16;Aysén; 0,5133239;0,05987622; 1,4642114
2020-04-19;16;Aysén; 0,3005011;0,00742920; 1,1462157
2020-04-20;17;Aysén; 0,3735000;0,00910614; 1,4516250
2020-04-21;17;Aysén; 0,4774722;0,01190970; 1,8266053
2020-04-22;17;Aysén; 0,5953259;0,01497228; 2,3695949
2020-04-23;17;Aysén; 0,7466161;0,01811656; 2,8977736
2020-04-24;17;Aysén; 0,9230601;0,02242057; 3,6404360
2020-04-25;17;Aysén; 1,1453733;0,02898297; 4,4093218
2020-04-26;17;Aysén; 1,3783574;0,03387323; 5,2484007
2020-04-27;18;Aysén; 1,6737883;0,03895649; 6,4678799
2020-04-28;18;Aysén; 1,9718649;0,05024971; 7,5566278
2020-04-29;18;Aysén; 2,2759738;0,05500461; 8,6525868
2020-04-30;18;Aysén; 2,6179584;0,06680453; 9,8543748
2020-05-01;18;Aysén; 2,9215538;0,07072949;11,2118656
2020-05-02;18;Aysén; 3,2319062;0,08251488;12,1042834
2020-05-03;18;Aysén; 3,5158815;0,08542007;13,1803603
2020-05-04;19;Aysén; 3,7636134;0,09301503;14,2363479
2020-05-05;19;Aysén; 3,9686297;0,10221822;14,7993024
2020-05-06;19;Aysén; 4,2092530;0,10565566;15,6458920
2020-05-07;19;Aysén; 8,6118263;1,01850849;24,3514664
2020-05-08;19;Aysén; 6,1344622;0,66693165;18,6092393
2020-05-09;19;Aysén; 4,1664161;0,44481835;12,7651000
2020-05-10;19;Aysén; 3,1677016;0,36161777; 9,5185552
2020-05-11;20;Aysén; 2,6316039;0,31304923; 7,5868429
2020-05-12;20;Aysén; 2,3082942;0,27140221; 6,5700967
2020-05-13;20;Aysén; 2,0923638;0,25619887; 5,8399605
2020-05-14;20;Aysén; 1,9893815;0,23557651; 5,6470145
2020-05-15;20;Aysén; 1,9053228;0,23120913; 5,3439818
2020-05-16;20;Aysén; 1,8372576;0,22974988; 5,1430029
2020-05-17;20;Aysén; 1,8022367;0,22108582; 4,9902923
2020-05-18;21;Aysén; 1,7820132;0,22255506; 4,9972777
2020-05-19;21;Aysén; 1,7399483;0,20902767; 4,8479968
2020-05-20;21;Aysén; 1,7187107;0,21052057; 4,7212131
2020-05-21;21;Aysén; 0,8531001;0,02156634; 3,1445789
2020-05-22;21;Aysén; 0,9700557;0,02442768; 3,6402826
2020-05-23;21;Aysén; 1,1982988;0,02811684; 4,5664758
2020-05-24;21;Aysén; 1,4077483;0,03278960; 5,4099599
2020-05-25;22;Aysén; 5,0134780;0,93253507;13,0275173
2020-05-26;22;Aysén; 6,4833479;1,98393583;13,8178916
2020-05-27;22;Aysén; 4,1970826;1,10600889;10,0786894
2020-05-28;22;Aysén; 4,0048041;1,33031442; 9,0225798
2020-05-29;22;Aysén; 3,6587314;1,35354713; 7,7319119
2020-05-30;22;Aysén; 2,6298818;1,00843944; 5,4642694
2020-05-31;22;Aysén; 2,2590602;0,95897958; 4,3479057
2020-06-01;23;Aysén; 1,8572666;0,81927329; 3,4145845
2020-06-02;23;Aysén; 1,7667875;0,84257824; 3,0937707
2020-06-03;23;Aysén; 1,5688271;0,74816363; 2,7159390
2020-06-04;23;Aysén; 1,5526528;0,78445779; 2,5953678
2020-06-05;23;Aysén; 1,4312937;0,72390797; 2,3878891
2020-06-06;23;Aysén; 1,3317485;0,68337899; 2,2095264
2020-06-07;23;Aysén; 1,3669792;0,72601295; 2,2170225
2020-06-08;24;Aysén; 1,1972522;0,61162093; 1,9724674
2020-06-09;24;Aysén; 0,9656599;0,45855692; 1,6509948
2020-06-10;24;Aysén; 0,9692942;0,46759177; 1,6767535
2020-06-11;24;Aysén; 0,8866884;0,40890113; 1,5538916
2020-06-12;24;Aysén; 0,7160600;0,28332002; 1,3443308
2020-06-13;24;Aysén; 0,9778278;0,44446072; 1,7514031
2020-06-14;24;Aysén; 0,9009755;0,39256186; 1,6227519
2020-06-15;25;Aysén; 1,1691353;0,55437316; 2,0158911
2020-06-16;25;Aysén; 1,0567397;0,48485402; 1,8597269
2020-06-17;25;Aysén; 1,0565272;0,47798565; 1,8540345
2020-06-18;25;Aysén; 0,9464395;0,40816315; 1,7072118
2020-06-19;25;Aysén; 1,0940568;0,49636755; 1,9148713
2020-06-20;25;Aysén; 1,2231843;0,58350782; 2,0766454
2020-06-21;25;Aysén; 1,0855804;0,48800065; 1,9030488
2020-06-22;26;Aysén; 0,9595822;0,41406771; 1,7257292
2020-06-23;26;Aysén; 0,9741619;0,41830154; 1,7585453
2020-06-24;26;Aysén; 0,9966050;0,43189083; 1,7975653
2020-06-25;26;Aysén; 1,0223805;0,44528102; 1,8498918
2020-06-26;26;Aysén; 1,1687364;0,53390686; 2,0598272
2020-06-27;26;Aysén; 1,5593839;0,79865580; 2,5652434
2020-06-28;26;Aysén; 2,2027419;1,28462833; 3,3803878
2020-06-29;27;Aysén; 1,7970067;0,97622046; 2,8717420
2020-06-30;27;Aysén; 1,5693412;0,86447160; 2,5218760
2020-07-01;27;Aysén; 1,4195397;0,79910488; 2,2533775
2020-07-02;27;Aysén; 1,6246322;0,98071952; 2,4555891
2020-07-03;27;Aysén; 1,4107629;0,83329261; 2,1540575
2020-07-04;27;Aysén; 1,2413466;0,72695738; 1,8969925
2020-07-05;27;Aysén; 1,3094714;0,80152010; 1,9374290
2020-07-06;28;Aysén; 1,2469626;0,76615834; 1,8407060
2020-07-07;28;Aysén; 1,1935075;0,73124892; 1,7621433
2020-07-08;28;Aysén; 1,2093672;0,75536177; 1,7725379
2020-07-09;28;Aysén; 1,1210360;0,69215628; 1,6545323
2020-07-10;28;Aysén; 1,0991026;0,68048886; 1,6107266
2020-07-11;28;Aysén; 0,8751251;0,51198590; 1,3367319
2020-07-12;28;Aysén; 0,8390075;0,47937221; 1,2969767
2020-07-13;29;Aysén; 0,9253194;0,53770163; 1,4189957
2020-07-14;29;Aysén; 0,9519298;0,54988266; 1,4668359
2020-07-15;29;Aysén; 1,0848393;0,65014792; 1,6273340
2020-07-16;29;Aysén; 0,9153269;0,52570167; 1,4142548
2020-07-17;29;Aysén; 1,3926422;0,88681584; 2,0112312
2020-07-18;29;Aysén; 1,3474977;0,86243022; 1,9449462
2020-07-19;29;Aysén; 1,1684105;0,72155414; 1,7161717
2020-07-20;30;Aysén; 1,1310629;0,70829173; 1,6644137
2020-07-21;30;Aysén; 1,1058745;0,69154235; 1,6147742
2020-07-22;30;Aysén; 1,0427865;0,64402416; 1,5383895
2020-07-23;30;Aysén; 1,0350526;0,64024360; 1,5186388
2020-07-24;30;Aysén; 1,0354292;0,64042283; 1,5234560
2020-07-25;30;Aysén; 1,0834362;0,67721129; 1,5801403
2020-07-26;30;Aysén; 0,8304180;0,48701358; 1,2665727
2020-07-27;31;Aysén; 0,9048295;0,53817910; 1,3768192
2020-07-28;31;Aysén; 0,9347687;0,55225641; 1,4191423
2020-07-29;31;Aysén; 0,9547665;0,56671244; 1,4452521
2020-07-30;31;Aysén; 0,9197019;0,53159897; 1,4076482
2020-07-31;31;Aysén; 0,6645959;0,34074373; 1,0904413
2020-08-01;31;Aysén; 0,7081048;0,36454558; 1,1702741
2020-08-02;31;Aysén; 0,9508291;0,51833561; 1,5133151
2020-08-03;32;Aysén; 0,9860621;0,54617735; 1,5566638
2020-08-04;32;Aysén; 1,0051745;0,56257449; 1,5788874
2020-08-05;32;Aysén; 1,0191707;0,57062625; 1,5897987
2020-08-06;32;Aysén; 1,0955086;0,61869144; 1,6929296
2020-08-07;32;Aysén; 1,1618318;0,67712290; 1,7779092
2020-08-08;32;Aysén; 1,0107696;0,56194489; 1,5791581
2020-08-09;32;Aysén; 1,5469949;0,98265584; 2,2588441
2020-08-10;33;Aysén; 1,3353513;0,81549471; 1,9869756
2020-08-11;33;Aysén; 1,2515950;0,76492863; 1,8650894
2020-08-12;33;Aysén; 1,0865248;0,64843774; 1,6399920
2020-03-17;12;Magallanes;14,9754817;3,18853641;36,2864091
2020-03-18;12;Magallanes; 7,6900759;1,15633611;22,4363115
2020-03-19;12;Magallanes; 4,2340299;0,67604518;12,5234083
2020-03-20;12;Magallanes; 2,9379393;0,53577168; 8,1769878
2020-03-21;12;Magallanes; 3,0789632;0,77760680; 7,2677892
2020-03-22;12;Magallanes; 3,0906310;0,94621539; 6,7633397
2020-03-23;13;Magallanes; 3,3980383;1,25620308; 6,8697390
2020-03-24;13;Magallanes; 3,3146860;1,32359355; 6,4743506
2020-03-25;13;Magallanes; 3,8545823;1,80172531; 7,0622229
2020-03-26;13;Magallanes; 3,9452105;1,91884062; 7,1861354
2020-03-27;13;Magallanes; 3,1596969;1,52787369; 5,8478364
2020-03-28;13;Magallanes; 2,6995239;1,41885518; 4,7812714
2020-03-29;13;Magallanes; 3,0640747;1,80598707; 5,0390446
2020-03-30;14;Magallanes; 2,3262676;1,33271170; 3,8166326
2020-03-31;14;Magallanes; 2,8465911;1,81736280; 4,3604878
2020-04-01;14;Magallanes; 3,5079929;2,22222808; 5,2814581
2020-04-02;14;Magallanes; 2,9426135;1,74338126; 4,6383716
2020-04-03;14;Magallanes; 2,9938079;1,87075848; 4,7077879
2020-04-04;14;Magallanes; 2,4692086;1,55764188; 3,8357990
2020-04-05;14;Magallanes; 2,1183745;1,42628201; 3,1611884
2020-04-06;15;Magallanes; 2,0056577;1,43692729; 2,8329920
2020-04-07;15;Magallanes; 1,8154464;1,34301962; 2,4764620
2020-04-08;15;Magallanes; 1,7022703;1,30337711; 2,2428443
2020-04-09;15;Magallanes; 1,5762277;1,23848122; 2,0105491
2020-04-10;15;Magallanes; 1,6323807;1,32100311; 2,0235525
2020-04-11;15;Magallanes; 1,6606221;1,34948240; 2,0272027
2020-04-12;15;Magallanes; 1,5037431;1,21431629; 1,8381254
2020-04-13;16;Magallanes; 1,4328133;1,18616844; 1,7310614
2020-04-14;16;Magallanes; 1,2823687;1,07829716; 1,5278510
2020-04-15;16;Magallanes; 1,1350260;0,97648324; 1,3276168
2020-04-16;16;Magallanes; 1,1188370;0,98753285; 1,2724013
2020-04-17;16;Magallanes; 1,0653058;0,94540679; 1,1977450
2020-04-18;16;Magallanes; 1,0619953;0,94737803; 1,1861515
2020-04-19;16;Magallanes; 1,0871043;0,97304519; 1,2069519
2020-04-20;17;Magallanes; 1,0170879;0,91099219; 1,1319603
2020-04-21;17;Magallanes; 1,0324277;0,92524191; 1,1454603
2020-04-22;17;Magallanes; 0,9866160;0,88320810; 1,0952730
2020-04-23;17;Magallanes; 0,9573780;0,85585306; 1,0651455
2020-04-24;17;Magallanes; 0,8585295;0,76290249; 0,9616042
2020-04-25;17;Magallanes; 0,8327509;0,73336664; 0,9412532
2020-04-26;17;Magallanes; 0,8428418;0,73529701; 0,9619159
2020-04-27;18;Magallanes; 0,8198309;0,70984421; 0,9412595
2020-04-28;18;Magallanes; 0,8764281;0,75827822; 1,0075619
2020-04-29;18;Magallanes; 0,9241009;0,80447855; 1,0530675
2020-04-30;18;Magallanes; 0,9006304;0,78551181; 1,0211605
2020-05-01;18;Magallanes; 0,8024521;0,69685010; 0,9146650
2020-05-02;18;Magallanes; 0,8498003;0,73543335; 0,9764340
2020-05-03;18;Magallanes; 0,8571251;0,73908556; 0,9868160
2020-05-04;19;Magallanes; 0,9036098;0,77968377; 1,0368434
2020-05-05;19;Magallanes; 0,8727810;0,75434594; 0,9979152
2020-05-06;19;Magallanes; 0,8827729;0,76119957; 1,0134368
2020-05-07;19;Magallanes; 0,9401056;0,81343855; 1,0759819
2020-05-08;19;Magallanes; 1,0512374;0,91903844; 1,1918564
2020-05-09;19;Magallanes; 0,9762966;0,85224518; 1,1080262
2020-05-10;19;Magallanes; 0,9734901;0,84936007; 1,1057642
2020-05-11;20;Magallanes; 1,0017031;0,87681711; 1,1368896
2020-05-12;20;Magallanes; 0,9475064;0,82617270; 1,0788244
2020-05-13;20;Magallanes; 0,9112751;0,79038575; 1,0385335
2020-05-14;20;Magallanes; 0,9388572;0,81386986; 1,0714927
2020-05-15;20;Magallanes; 0,9575345;0,83240849; 1,0934709
2020-05-16;20;Magallanes; 0,9174002;0,79425938; 1,0482077
2020-05-17;20;Magallanes; 0,8575828;0,73752628; 0,9870494
2020-05-18;21;Magallanes; 0,8422813;0,71776448; 0,9768346
2020-05-19;21;Magallanes; 0,8048417;0,67948990; 0,9440116
2020-05-20;21;Magallanes; 0,8166032;0,68711926; 0,9634513
2020-05-21;21;Magallanes; 0,8068204;0,67173525; 0,9540583
2020-05-22;21;Magallanes; 0,6967565;0,57292396; 0,8356425
2020-05-23;21;Magallanes; 0,6856435;0,55258110; 0,8411167
2020-05-24;21;Magallanes; 0,7395739;0,59125990; 0,9144821
2020-05-25;22;Magallanes; 0,7726657;0,62010682; 0,9475508
2020-05-26;22;Magallanes; 0,8545252;0,69183309; 1,0405044
2020-05-27;22;Magallanes; 0,8523236;0,69377581; 1,0269431
2020-05-28;22;Magallanes; 0,7981865;0,64718422; 0,9695840
2020-05-29;22;Magallanes; 0,8706011;0,70871592; 1,0518235
2020-05-30;22;Magallanes; 0,8356869;0,67586426; 1,0159989
2020-05-31;22;Magallanes; 0,8052045;0,64673776; 0,9833380
2020-06-01;23;Magallanes; 0,7590952;0,60313054; 0,9348936
2020-06-02;23;Magallanes; 0,8164265;0,64763523; 1,0068223
2020-06-03;23;Magallanes; 0,8346424;0,66008818; 1,0325669
2020-06-04;23;Magallanes; 0,8255041;0,64813968; 1,0228150
2020-06-05;23;Magallanes; 0,8375090;0,65893194; 1,0404750
2020-06-06;23;Magallanes; 0,9122206;0,72347743; 1,1305659
2020-06-07;23;Magallanes; 0,8027510;0,62547899; 1,0025706
2020-06-08;24;Magallanes; 0,8325695;0,64613905; 1,0421793
2020-06-09;24;Magallanes; 0,6881915;0,51821196; 0,8816797
2020-06-10;24;Magallanes; 0,6671576;0,49287589; 0,8705954
2020-06-11;24;Magallanes; 0,8511365;0,63685662; 1,1060510
2020-06-12;24;Magallanes; 0,8620304;0,65025845; 1,1057904
2020-06-13;24;Magallanes; 1,0206205;0,78648404; 1,2897576
2020-06-14;24;Magallanes; 1,4450965;1,16499053; 1,7506845
2020-06-15;25;Magallanes; 1,8061587;1,46066272; 2,1785697
2020-06-16;25;Magallanes; 1,8854462;1,42943075; 2,3654754
2020-06-17;25;Magallanes; 1,6080958;1,19025325; 2,1056168
2020-06-18;25;Magallanes; 1,4566826;1,11307879; 1,9017682
2020-06-19;25;Magallanes; 1,3820323;1,09318166; 1,7497401
2020-06-20;25;Magallanes; 1,3135821;1,06177182; 1,6232193
2020-06-21;25;Magallanes; 1,3775303;1,13988623; 1,6633982
2020-06-22;26;Magallanes; 1,3669532;1,13187213; 1,6330032
2020-06-23;26;Magallanes; 1,3480471;1,11942787; 1,6060286
2020-06-24;26;Magallanes; 1,2560863;1,04836828; 1,4911821
2020-06-25;26;Magallanes; 1,2431877;1,05019949; 1,4615942
2020-06-26;26;Magallanes; 1,2259875;1,03996378; 1,4289077
2020-06-27;26;Magallanes; 1,2276270;1,05275416; 1,4203510
2020-06-28;26;Magallanes; 1,0812775;0,92337221; 1,2528990
2020-06-29;27;Magallanes; 0,9185415;0,78391213; 1,0652427
2020-06-30;27;Magallanes; 0,8575277;0,73191791; 0,9959894
2020-07-01;27;Magallanes; 0,9253013;0,78763990; 1,0745742
2020-07-02;27;Magallanes; 0,9165338;0,77872535; 1,0655172
2020-07-03;27;Magallanes; 0,9425177;0,80120720; 1,0949265
2020-07-04;27;Magallanes; 0,9010915;0,76539950; 1,0504714
2020-07-05;27;Magallanes; 0,8461923;0,71263540; 0,9916293
2020-07-06;28;Magallanes; 0,8599381;0,72159679; 1,0126734
2020-07-07;28;Magallanes; 0,8388047;0,69915507; 0,9911802
2020-07-08;28;Magallanes; 0,8859120;0,73729590; 1,0469012
2020-07-09;28;Magallanes; 0,8543580;0,71117231; 1,0135465
2020-07-10;28;Magallanes; 0,8865292;0,73786656; 1,0522735
2020-07-11;28;Magallanes; 0,8174395;0,67188593; 0,9754332
2020-07-12;28;Magallanes; 0,8329172;0,68376672; 0,9973827
2020-07-13;29;Magallanes; 0,8860480;0,72692197; 1,0567093
2020-07-14;29;Magallanes; 0,9330984;0,77148834; 1,1102260
2020-07-15;29;Magallanes; 0,9500867;0,79015323; 1,1257500
2020-07-16;29;Magallanes; 0,9331311;0,77378974; 1,1072985
2020-07-17;29;Magallanes; 0,8857965;0,73089415; 1,0544742
2020-07-18;29;Magallanes; 0,9433950;0,78001801; 1,1249863
2020-07-19;29;Magallanes; 0,9517917;0,78599124; 1,1325395
2020-07-20;30;Magallanes; 0,8664474;0,70872525; 1,0370357
2020-07-21;30;Magallanes; 0,8874107;0,72436144; 1,0651201
2020-07-22;30;Magallanes; 0,9522174;0,78182490; 1,1409410
2020-07-23;30;Magallanes; 0,9150577;0,74800629; 1,0989681
2020-07-24;30;Magallanes; 0,8516287;0,68866211; 1,0337190
2020-07-25;30;Magallanes; 0,7940565;0,63552892; 0,9719746
2020-07-26;30;Magallanes; 0,8166575;0,64781088; 1,0061376
2020-07-27;31;Magallanes; 0,9103851;0,72714498; 1,1191718
2020-07-28;31;Magallanes; 1,0446561;0,85014712; 1,2628266
2020-07-29;31;Magallanes; 0,9962351;0,80840524; 1,2013060
2020-07-30;31;Magallanes; 1,5613230;1,32376942; 1,8207846
2020-07-31;31;Magallanes; 1,6134272;1,31049223; 1,9163028
2020-08-01;31;Magallanes; 1,5584982;1,23278872; 1,9106188
2020-08-02;31;Magallanes; 1,5524306;1,23155164; 1,9268560
2020-08-03;32;Magallanes; 1,5478976;1,23923855; 1,9201298
2020-08-04;32;Magallanes; 1,6123191;1,30179640; 1,9840548
2020-08-05;32;Magallanes; 1,5592157;1,25380232; 1,9149816
2020-08-06;32;Magallanes; 1,5936805;1,29526881; 1,9489975
2020-08-07;32;Magallanes; 1,4548866;1,18017355; 1,7785629
2020-08-08;32;Magallanes; 1,5235590;1,26868216; 1,8339236
2020-08-09;32;Magallanes; 1,4601080;1,21097717; 1,7459601
2020-08-10;33;Magallanes; 1,4826492;1,24452555; 1,7598508
2020-08-11;33;Magallanes; 1,3919668;1,16894853; 1,6441367
2020-08-12;33;Magallanes; 1,3325366;1,13655451; 1,5636366
2020-03-17;12;Metropolitana; 4,2859814;2,10126993; 7,7057234
2020-03-18;12;Metropolitana; 3,1619644;1,68656594; 5,8012922
2020-03-19;12;Metropolitana; 3,1892059;1,93083231; 5,4282224
2020-03-20;12;Metropolitana; 2,8769258;1,77511732; 4,6693071
2020-03-21;12;Metropolitana; 2,5451586;1,63504208; 3,9780403
2020-03-22;12;Metropolitana; 2,2498838;1,51464365; 3,3796206
2020-03-23;13;Metropolitana; 2,0295068;1,44062096; 2,9022588
2020-03-24;13;Metropolitana; 1,9903037;1,47840786; 2,7237048
2020-03-25;13;Metropolitana; 2,1186428;1,60470680; 2,8149192
2020-03-26;13;Metropolitana; 1,9202625;1,42646704; 2,5512303
2020-03-27;13;Metropolitana; 2,0489915;1,57207873; 2,6816243
2020-03-28;13;Metropolitana; 1,9893188;1,50193757; 2,6040442
2020-03-29;13;Metropolitana; 1,7941562;1,36752950; 2,3430153
2020-03-30;14;Metropolitana; 1,6324782;1,28711065; 2,0922539
2020-03-31;14;Metropolitana; 1,5644806;1,27925443; 1,9486818
2020-04-01;14;Metropolitana; 1,4935581;1,24876386; 1,8128325
2020-04-02;14;Metropolitana; 1,4006382;1,19268831; 1,6635032
2020-04-03;14;Metropolitana; 1,3375509;1,16421370; 1,5564534
2020-04-04;14;Metropolitana; 1,3885075;1,22969302; 1,5842759
2020-04-05;14;Metropolitana; 1,3710559;1,21110272; 1,5541547
2020-04-06;15;Metropolitana; 1,3476432;1,19256564; 1,5234178
2020-04-07;15;Metropolitana; 1,2786647;1,13711991; 1,4389156
2020-04-08;15;Metropolitana; 1,2455245;1,12364859; 1,3883148
2020-04-09;15;Metropolitana; 1,3249187;1,20872254; 1,4608036
2020-04-10;15;Metropolitana; 1,3529706;1,21948867; 1,4927072
2020-04-11;15;Metropolitana; 1,3300920;1,18688046; 1,4779633
2020-04-12;15;Metropolitana; 1,2854459;1,14975645; 1,4325951
2020-04-13;16;Metropolitana; 1,2533063;1,13283534; 1,3908909
2020-04-14;16;Metropolitana; 1,2668104;1,15503189; 1,3950353
2020-04-15;16;Metropolitana; 1,2705283;1,15957197; 1,3933887
2020-04-16;16;Metropolitana; 1,3072837;1,19227142; 1,4323681
2020-04-17;16;Metropolitana; 1,2877317;1,16483250; 1,4152446
2020-04-18;16;Metropolitana; 1,2424825;1,12683250; 1,3674221
2020-04-19;16;Metropolitana; 1,1994288;1,09827904; 1,3156757
2020-04-20;17;Metropolitana; 1,1931182;1,10506091; 1,2965524
2020-04-21;17;Metropolitana; 1,1614460;1,08055682; 1,2520233
2020-04-22;17;Metropolitana; 1,1544635;1,08314599; 1,2358699
2020-04-23;17;Metropolitana; 1,1406498;1,07395606; 1,2156071
2020-04-24;17;Metropolitana; 1,0980058;1,03700759; 1,1659803
2020-04-25;17;Metropolitana; 1,1186844;1,06491667; 1,1792019
2020-04-26;17;Metropolitana; 1,1469461;1,09259893; 1,2060519
2020-04-27;18;Metropolitana; 1,1615336;1,10011712; 1,2230143
2020-04-28;18;Metropolitana; 1,1711825;1,10422712; 1,2373498
2020-04-29;18;Metropolitana; 1,2258875;1,15281368; 1,2982802
2020-04-30;18;Metropolitana; 1,2786609;1,18791807; 1,3653151
2020-05-01;18;Metropolitana; 1,3796788;1,26268436; 1,4908023
2020-05-02;18;Metropolitana; 1,4948530;1,33142628; 1,6465088
2020-05-03;18;Metropolitana; 1,5483677;1,33663321; 1,7496165
2020-05-04;19;Metropolitana; 1,5278017;1,29598459; 1,7696397
2020-05-05;19;Metropolitana; 1,5718523;1,33599360; 1,8393805
2020-05-06;19;Metropolitana; 1,5153847;1,27709969; 1,7865272
2020-05-07;19;Metropolitana; 1,5065639;1,28394950; 1,7740327
2020-05-08;19;Metropolitana; 1,4824254;1,26989432; 1,7367415
2020-05-09;19;Metropolitana; 1,4249477;1,22687651; 1,6618143
