date;comuna;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-05-02;Calera de Tango;Metropolitana; 1,0291299; 0,377747572; 2,0054787
2020-05-03;Calera de Tango;Metropolitana; 0,8668227; 0,275263116; 1,7859920
2020-05-04;Calera de Tango;Metropolitana; 0,7229016; 0,193924627; 1,6025910
2020-05-05;Calera de Tango;Metropolitana; 0,9798330; 0,320800380; 2,0105663
2020-05-06;Calera de Tango;Metropolitana; 1,2401859; 0,450515150; 2,4228806
2020-05-07;Calera de Tango;Metropolitana; 1,2403308; 0,459091895; 2,4020493
2020-05-08;Calera de Tango;Metropolitana; 1,4307504; 0,576387757; 2,6760956
2020-05-09;Calera de Tango;Metropolitana; 1,5784576; 0,677796188; 2,8497502
2020-05-10;Calera de Tango;Metropolitana; 1,6679053; 0,755607114; 2,9281565
2020-05-11;Calera de Tango;Metropolitana; 1,5349276; 0,679195702; 2,7462693
2020-05-12;Calera de Tango;Metropolitana; 1,5755829; 0,739270677; 2,7381252
2020-05-13;Calera de Tango;Metropolitana; 1,5984349; 0,786659568; 2,7439561
2020-05-14;Calera de Tango;Metropolitana; 1,7354322; 0,904685465; 2,8628011
2020-05-15;Calera de Tango;Metropolitana; 1,5718124; 0,813622527; 2,5998295
2020-05-16;Calera de Tango;Metropolitana; 1,5342309; 0,821189491; 2,5044923
2020-05-17;Calera de Tango;Metropolitana; 1,5186517; 0,834762789; 2,4330900
2020-05-18;Calera de Tango;Metropolitana; 1,4911911; 0,832102327; 2,3460362
2020-05-19;Calera de Tango;Metropolitana; 1,6342982; 0,971181341; 2,5042466
2020-05-20;Calera de Tango;Metropolitana; 1,8108277; 1,117468960; 2,6889487
2020-05-21;Calera de Tango;Metropolitana; 1,8187867; 1,135547557; 2,6949577
2020-05-22;Calera de Tango;Metropolitana; 1,8426117; 1,168717955; 2,6866663
2020-05-23;Calera de Tango;Metropolitana; 1,8345567; 1,186934691; 2,6593510
2020-05-24;Calera de Tango;Metropolitana; 1,7889952; 1,183443932; 2,5697485
2020-05-25;Calera de Tango;Metropolitana; 1,8143677; 1,229477600; 2,5755984
2020-05-26;Calera de Tango;Metropolitana; 1,6969346; 1,160188272; 2,3720949
2020-05-27;Calera de Tango;Metropolitana; 1,5989634; 1,107698570; 2,2138630
2020-05-28;Calera de Tango;Metropolitana; 1,5215420; 1,077577155; 2,0747550
2020-05-29;Calera de Tango;Metropolitana; 1,4335276; 1,029560437; 1,9206853
2020-05-30;Calera de Tango;Metropolitana; 1,3700585; 1,009087959; 1,8111190
2020-05-31;Calera de Tango;Metropolitana; 1,3226790; 0,979911521; 1,7260902
2020-06-01;Calera de Tango;Metropolitana; 1,3085254; 0,983853162; 1,6879348
2020-06-02;Calera de Tango;Metropolitana; 1,2145825; 0,913731211; 1,5638549
2020-06-03;Calera de Tango;Metropolitana; 1,1610193; 0,879353412; 1,4882369
2020-06-04;Calera de Tango;Metropolitana; 1,1241180; 0,852779718; 1,4340787
2020-06-05;Calera de Tango;Metropolitana; 1,0797832; 0,816004607; 1,3804451
2020-06-06;Calera de Tango;Metropolitana; 1,1847572; 0,915402745; 1,4847127
2020-06-07;Calera de Tango;Metropolitana; 1,3252866; 1,043073488; 1,6406033
2020-06-08;Calera de Tango;Metropolitana; 1,3293329; 1,044256771; 1,6527762
2020-06-09;Calera de Tango;Metropolitana; 1,3008432; 1,015164088; 1,6238693
2020-06-10;Calera de Tango;Metropolitana; 1,3047628; 1,028582140; 1,6190795
2020-06-11;Calera de Tango;Metropolitana; 1,3060597; 1,032031369; 1,6144493
2020-06-12;Calera de Tango;Metropolitana; 1,3664840; 1,091021342; 1,6744093
2020-06-13;Calera de Tango;Metropolitana; 1,3095211; 1,043228506; 1,6117268
2020-06-14;Calera de Tango;Metropolitana; 1,2570046; 1,006251161; 1,5444653
2020-06-15;Calera de Tango;Metropolitana; 1,1960110; 0,961330665; 1,4608165
2020-06-16;Calera de Tango;Metropolitana; 1,2122005; 0,988924882; 1,4676101
2020-06-17;Calera de Tango;Metropolitana; 1,8106347; 1,531644772; 2,1210095
2020-06-18;Calera de Tango;Metropolitana; 1,6490069; 1,290720263; 2,0069119
2020-06-19;Calera de Tango;Metropolitana; 1,5162888; 1,183561725; 1,8885118
2020-06-20;Calera de Tango;Metropolitana; 1,3900033; 1,111428890; 1,7204300
2020-06-21;Calera de Tango;Metropolitana; 1,2772134; 1,044075341; 1,5595408
2020-06-22;Calera de Tango;Metropolitana; 1,2170903; 1,018074855; 1,4563878
2020-06-23;Calera de Tango;Metropolitana; 1,1745303; 0,992335959; 1,3827419
2020-06-24;Calera de Tango;Metropolitana; 1,1381916; 0,969448124; 1,3243320
2020-06-25;Calera de Tango;Metropolitana; 1,1280029; 0,966112678; 1,3061611
2020-06-26;Calera de Tango;Metropolitana; 1,1002726; 0,944727675; 1,2689399
2020-06-27;Calera de Tango;Metropolitana; 1,1258043; 0,971656145; 1,2921569
2020-06-28;Calera de Tango;Metropolitana; 1,1381927; 0,984911228; 1,3030191
2020-06-29;Calera de Tango;Metropolitana; 1,1367817; 0,984352349; 1,3006902
2020-06-30;Calera de Tango;Metropolitana; 1,1027283; 0,956488881; 1,2613572
2020-07-01;Calera de Tango;Metropolitana; 0,7633741; 0,644782528; 0,8915629
2020-07-02;Calera de Tango;Metropolitana; 0,7821765; 0,655803726; 0,9224915
2020-07-03;Calera de Tango;Metropolitana; 0,8129124; 0,676806101; 0,9692385
2020-07-04;Calera de Tango;Metropolitana; 0,8231026; 0,679340331; 0,9836303
2020-07-05;Calera de Tango;Metropolitana; 0,8308180; 0,686539844; 0,9907767
2020-07-06;Calera de Tango;Metropolitana; 0,8259984; 0,681370410; 0,9847822
2020-07-07;Calera de Tango;Metropolitana; 0,8314966; 0,684429839; 0,9945590
2020-07-08;Calera de Tango;Metropolitana; 0,8180590; 0,670707269; 0,9802872
2020-07-09;Calera de Tango;Metropolitana; 0,7950440; 0,648736649; 0,9596800
2020-07-10;Calera de Tango;Metropolitana; 0,7810484; 0,631951671; 0,9474433
2020-07-11;Calera de Tango;Metropolitana; 0,7591930; 0,608170204; 0,9296316
2020-07-12;Calera de Tango;Metropolitana; 0,7592107; 0,605160178; 0,9367464
2020-07-13;Calera de Tango;Metropolitana; 0,7833774; 0,620383616; 0,9667465
2020-07-14;Calera de Tango;Metropolitana; 0,7890099; 0,624376035; 0,9734812
2020-07-15;Calera de Tango;Metropolitana; 0,8076481; 0,637486043; 0,9957486
2020-07-16;Calera de Tango;Metropolitana; 0,8437823; 0,669679772; 1,0421063
2020-07-17;Calera de Tango;Metropolitana; 0,8563571; 0,679805511; 1,0534396
2020-07-18;Calera de Tango;Metropolitana; 0,8138949; 0,640876965; 1,0127742
2020-07-19;Calera de Tango;Metropolitana; 0,7617677; 0,588711074; 0,9512475
2020-07-20;Calera de Tango;Metropolitana; 0,7659298; 0,588470355; 0,9665891
2020-07-21;Calera de Tango;Metropolitana; 0,7828675; 0,597419179; 0,9928070
2020-07-22;Calera de Tango;Metropolitana; 0,8103943; 0,620924189; 1,0268918
2020-07-23;Calera de Tango;Metropolitana; 0,8204916; 0,624208060; 1,0477663
2020-07-24;Calera de Tango;Metropolitana; 0,8416202; 0,642321249; 1,0732798
2020-07-25;Calera de Tango;Metropolitana; 0,8174503; 0,618599857; 1,0447829
2020-07-26;Calera de Tango;Metropolitana; 0,7800136; 0,583451293; 1,0029803
2020-07-27;Calera de Tango;Metropolitana; 0,7578006; 0,559944576; 0,9891558
2020-07-28;Calera de Tango;Metropolitana; 0,7502041; 0,545873932; 0,9901172
2020-07-29;Calera de Tango;Metropolitana; 0,7584813; 0,546804848; 1,0082164
2020-07-30;Calera de Tango;Metropolitana; 0,6973613; 0,493587635; 0,9440858
2020-07-31;Calera de Tango;Metropolitana; 0,6306805; 0,429286400; 0,8737705
2020-08-01;Calera de Tango;Metropolitana; 0,6423301; 0,432109078; 0,9054158
2020-08-02;Calera de Tango;Metropolitana; 0,6961971; 0,461269292; 0,9865642
2020-08-03;Calera de Tango;Metropolitana; 0,7005220; 0,460926000; 0,9978186
2020-08-04;Calera de Tango;Metropolitana; 0,7255249; 0,475371601; 1,0344639
2020-08-05;Calera de Tango;Metropolitana; 0,7497824; 0,490094140; 1,0715369
2020-08-06;Calera de Tango;Metropolitana; 0,7378703; 0,475886441; 1,0649683
2020-08-07;Calera de Tango;Metropolitana; 0,6951595; 0,436378098; 1,0173742
2020-03-29;Calle Larga;Valparaíso; 4,9344420; 0,121969135;18,0700645
2020-03-30;Calle Larga;Valparaíso; 4,9836074; 0,123196937;18,2265257
2020-03-31;Calle Larga;Valparaíso; 4,9935267; 0,125065185;18,3602169
2020-04-01;Calle Larga;Valparaíso; 4,9739519; 0,125318524;18,2133918
2020-04-02;Calle Larga;Valparaíso; 5,0250258; 0,129808433;18,2125456
2020-04-03;Calle Larga;Valparaíso;14,9889290; 3,081802885;36,1211438
2020-04-04;Calle Larga;Valparaíso; 7,7827942; 1,174021961;22,6257664
2020-04-05;Calle Larga;Valparaíso; 4,2397815; 0,683776989;12,6007909
2020-04-06;Calle Larga;Valparaíso; 2,9228100; 0,538600967; 7,9997906
2020-04-07;Calle Larga;Valparaíso; 2,3134541; 0,463020380; 5,9257473
2020-04-08;Calle Larga;Valparaíso; 1,9892080; 0,403122234; 4,9360524
2020-04-09;Calle Larga;Valparaíso; 1,7846941; 0,362868272; 4,3274365
2020-04-10;Calle Larga;Valparaíso; 2,2189653; 0,601724857; 4,9337490
2020-04-11;Calle Larga;Valparaíso; 1,9856682; 0,523390231; 4,4005941
2020-04-12;Calle Larga;Valparaíso; 1,7704169; 0,476765489; 3,9565822
2020-04-13;Calle Larga;Valparaíso; 1,6242002; 0,431319979; 3,5907789
2020-04-14;Calle Larga;Valparaíso; 1,5239035; 0,418120670; 3,3635704
2020-04-15;Calle Larga;Valparaíso; 1,4475066; 0,399667295; 3,1805724
2020-04-16;Calle Larga;Valparaíso; 1,7480161; 0,560833494; 3,6005444
2020-04-17;Calle Larga;Valparaíso; 1,3042853; 0,348773786; 2,9058385
2020-04-18;Calle Larga;Valparaíso; 1,2591450; 0,340695081; 2,7823851
2020-04-19;Calle Larga;Valparaíso; 1,5686619; 0,510012204; 3,2020126
2020-04-20;Calle Larga;Valparaíso; 1,5087165; 0,490175678; 3,0904913
2020-04-21;Calle Larga;Valparaíso; 1,4232548; 0,462428605; 2,9262982
2020-04-22;Calle Larga;Valparaíso; 1,6333198; 0,597794751; 3,1762160
2020-04-23;Calle Larga;Valparaíso; 1,5422380; 0,552690176; 3,0403622
2020-04-24;Calle Larga;Valparaíso; 1,1970654; 0,386714594; 2,4545650
2020-04-25;Calle Larga;Valparaíso; 1,1677798; 0,379666211; 2,3914652
2020-04-26;Calle Larga;Valparaíso; 1,1720200; 0,385801951; 2,4107770
2020-04-27;Calle Larga;Valparaíso; 1,1670128; 0,380436824; 2,3776397
2020-04-28;Calle Larga;Valparaíso; 1,1715204; 0,377971694; 2,4119210
2020-04-29;Calle Larga;Valparaíso; 1,1806683; 0,384246088; 2,4198637
2020-04-30;Calle Larga;Valparaíso; 0,9495513; 0,260948444; 2,0701354
2020-05-01;Calle Larga;Valparaíso; 0,7321756; 0,152959108; 1,7452752
2020-05-02;Calle Larga;Valparaíso; 0,8004039; 0,162712749; 1,9578118
2020-05-03;Calle Larga;Valparaíso; 0,5803514; 0,068698940; 1,6363020
2020-05-04;Calle Larga;Valparaíso; 0,6666099; 0,080258602; 1,9241177
2020-05-05;Calle Larga;Valparaíso; 1,1487937; 0,223766668; 2,8698247
2020-05-06;Calle Larga;Valparaíso; 1,2340600; 0,248470070; 3,0195528
2020-05-07;Calle Larga;Valparaíso; 1,6709147; 0,449569723; 3,7201632
2020-05-08;Calle Larga;Valparaíso; 2,0360504; 0,652308956; 4,1830920
2020-05-09;Calle Larga;Valparaíso; 1,8438786; 0,587351804; 3,8501323
2020-05-10;Calle Larga;Valparaíso; 1,6672421; 0,528081965; 3,4460965
2020-05-11;Calle Larga;Valparaíso; 1,5314978; 0,492627302; 3,1979287
2020-05-12;Calle Larga;Valparaíso; 1,4418561; 0,461615892; 3,0004900
2020-05-13;Calle Larga;Valparaíso; 1,6477190; 0,603221806; 3,2421507
2020-05-14;Calle Larga;Valparaíso; 1,5435255; 0,554042548; 3,0139331
2020-05-15;Calle Larga;Valparaíso; 1,6801310; 0,673063299; 3,1533329
2020-05-16;Calle Larga;Valparaíso; 1,5501313; 0,613171875; 2,9211336
2020-05-17;Calle Larga;Valparaíso; 1,4367828; 0,573805842; 2,6983993
2020-05-18;Calle Larga;Valparaíso; 1,3549431; 0,540134242; 2,5323986
2020-05-19;Calle Larga;Valparaíso; 1,2977463; 0,516900466; 2,4226052
2020-05-20;Calle Larga;Valparaíso; 1,4276659; 0,607550379; 2,5780928
2020-05-21;Calle Larga;Valparaíso; 1,5410111; 0,712603574; 2,7176073
2020-05-22;Calle Larga;Valparaíso; 1,7563120; 0,870245020; 2,9595817
2020-05-23;Calle Larga;Valparaíso; 1,7386619; 0,870147845; 2,9327505
2020-05-24;Calle Larga;Valparaíso; 1,6902194; 0,873151559; 2,7990981
2020-05-25;Calle Larga;Valparaíso; 1,6398483; 0,866533795; 2,6501160
2020-05-26;Calle Larga;Valparaíso; 1,8979283; 1,101221963; 2,9431972
2020-05-27;Calle Larga;Valparaíso; 1,8595108; 1,079840531; 2,8656496
2020-05-28;Calle Larga;Valparaíso; 1,8633890; 1,119721353; 2,8642518
2020-05-29;Calle Larga;Valparaíso; 1,7714906; 1,084508969; 2,6736794
2020-05-30;Calle Larga;Valparaíso; 1,7410476; 1,087305500; 2,5702817
2020-05-31;Calle Larga;Valparaíso; 1,6483813; 1,053336271; 2,4050796
2020-06-01;Calle Larga;Valparaíso; 1,6186068; 1,059147520; 2,3177634
2020-06-02;Calle Larga;Valparaíso; 1,6346941; 1,102314933; 2,3041193
2020-06-03;Calle Larga;Valparaíso; 1,5093368; 1,015910801; 2,1045131
2020-06-04;Calle Larga;Valparaíso; 1,4434100; 0,997511501; 1,9892003
2020-06-05;Calle Larga;Valparaíso; 1,3977172; 0,978710412; 1,9105288
2020-06-06;Calle Larga;Valparaíso; 1,4846187; 1,068633525; 1,9787668
2020-06-07;Calle Larga;Valparaíso; 1,5128775; 1,099377728; 2,0075784
2020-06-08;Calle Larga;Valparaíso; 1,5445321; 1,136007980; 2,0278481
2020-06-09;Calle Larga;Valparaíso; 1,3587093; 0,987294938; 1,7917660
2020-06-10;Calle Larga;Valparaíso; 1,2412260; 0,916797564; 1,6310184
2020-06-11;Calle Larga;Valparaíso; 1,1579887; 0,862216006; 1,5062830
2020-06-12;Calle Larga;Valparaíso; 1,1184101; 0,836806493; 1,4386686
2020-06-13;Calle Larga;Valparaíso; 1,1117067; 0,833704909; 1,4292005
2020-06-14;Calle Larga;Valparaíso; 1,0897508; 0,823098399; 1,3997715
2020-06-15;Calle Larga;Valparaíso; 1,0708511; 0,806354885; 1,3709572
2020-06-16;Calle Larga;Valparaíso; 1,0195076; 0,766878439; 1,3086904
2020-06-17;Calle Larga;Valparaíso; 1,2025271; 0,926026710; 1,5159871
2020-06-18;Calle Larga;Valparaíso; 1,1559832; 0,884805368; 1,4616105
2020-06-19;Calle Larga;Valparaíso; 1,1021178; 0,842028124; 1,3952154
2020-06-20;Calle Larga;Valparaíso; 1,0300488; 0,781415596; 1,3120102
2020-06-21;Calle Larga;Valparaíso; 1,0032608; 0,761228930; 1,2755931
2020-06-22;Calle Larga;Valparaíso; 0,9846081; 0,746413488; 1,2532791
2020-06-23;Calle Larga;Valparaíso; 1,0426024; 0,796471756; 1,3209268
2020-06-24;Calle Larga;Valparaíso; 1,0891710; 0,841465083; 1,3743755
2020-06-25;Calle Larga;Valparaíso; 1,1292065; 0,873308705; 1,4126356
2020-06-26;Calle Larga;Valparaíso; 1,1414198; 0,884443298; 1,4310229
2020-06-27;Calle Larga;Valparaíso; 1,1151751; 0,867071053; 1,3973814
2020-06-28;Calle Larga;Valparaíso; 1,1236246; 0,875818773; 1,4076926
2020-06-29;Calle Larga;Valparaíso; 1,0836305; 0,841408337; 1,3600271
2020-06-30;Calle Larga;Valparaíso; 1,0349580; 0,801319594; 1,2982047
2020-07-01;Calle Larga;Valparaíso; 0,8585112; 0,648873229; 1,0996146
2020-07-02;Calle Larga;Valparaíso; 0,8590605; 0,642903457; 1,1032126
2020-07-03;Calle Larga;Valparaíso; 0,8688805; 0,651189053; 1,1217906
2020-07-04;Calle Larga;Valparaíso; 0,8933587; 0,668329436; 1,1506560
2020-07-05;Calle Larga;Valparaíso; 0,8835849; 0,658588640; 1,1480156
2020-07-06;Calle Larga;Valparaíso; 0,9071878; 0,675429734; 1,1779933
2020-07-07;Calle Larga;Valparaíso; 0,9645161; 0,719292780; 1,2421848
2020-07-08;Calle Larga;Valparaíso; 0,9968894; 0,746273809; 1,2806365
2020-07-09;Calle Larga;Valparaíso; 1,0401667; 0,787966814; 1,3291041
2020-07-10;Calle Larga;Valparaíso; 1,0934630; 0,834592277; 1,3906837
2020-07-11;Calle Larga;Valparaíso; 1,0984645; 0,841138716; 1,3962526
2020-07-12;Calle Larga;Valparaíso; 1,1357575; 0,876775334; 1,4290792
2020-07-13;Calle Larga;Valparaíso; 1,1123859; 0,854393849; 1,4041864
2020-07-14;Calle Larga;Valparaíso; 1,1057637; 0,849872914; 1,3919497
2020-07-15;Calle Larga;Valparaíso; 1,0699070; 0,823710667; 1,3538859
2020-07-16;Calle Larga;Valparaíso; 1,0382704; 0,796456207; 1,3098477
2020-07-17;Calle Larga;Valparaíso; 1,0139396; 0,775241284; 1,2779377
2020-07-18;Calle Larga;Valparaíso; 0,9463988; 0,720063872; 1,2073654
2020-07-19;Calle Larga;Valparaíso; 0,9054361; 0,681302813; 1,1616209
2020-07-20;Calle Larga;Valparaíso; 0,8217287; 0,604725429; 1,0738216
2020-07-21;Calle Larga;Valparaíso; 0,7288538; 0,522483366; 0,9709317
2020-07-22;Calle Larga;Valparaíso; 0,6568419; 0,453786046; 0,9029744
2020-07-23;Calle Larga;Valparaíso; 0,5693304; 0,373194514; 0,8074339
2020-07-24;Calle Larga;Valparaíso; 0,4511837; 0,270903059; 0,6871482
2020-07-25;Calle Larga;Valparaíso; 0,4839616; 0,281676527; 0,7553673
2020-07-26;Calle Larga;Valparaíso; 0,4114646; 0,218550134; 0,6813619
2020-07-27;Calle Larga;Valparaíso; 0,4703971; 0,246972077; 0,7882263
2020-07-28;Calle Larga;Valparaíso; 0,5000768; 0,258487329; 0,8454993
2020-07-29;Calle Larga;Valparaíso; 0,5651849; 0,294168445; 0,9477534
2020-07-30;Calle Larga;Valparaíso; 0,6772002; 0,361277727; 1,1091566
2020-07-31;Calle Larga;Valparaíso; 0,6913778; 0,367201870; 1,1330476
2020-08-01;Calle Larga;Valparaíso; 0,8001099; 0,441023288; 1,2699789
2020-08-02;Calle Larga;Valparaíso; 0,9086129; 0,510579201; 1,4159256
2020-08-03;Calle Larga;Valparaíso; 0,9457103; 0,532204473; 1,4718380
2020-08-04;Calle Larga;Valparaíso; 1,2108905; 0,736973619; 1,8011381
2020-08-05;Calle Larga;Valparaíso; 1,3773120; 0,864232030; 2,0154316
2020-08-06;Calle Larga;Valparaíso; 1,6528563; 1,084814233; 2,3480879
2020-08-07;Calle Larga;Valparaíso; 1,7786037; 1,179615063; 2,5393463
2020-03-29;Camarones;Arica y Parinacota; 4,9982436; 0,115399612;18,3560212
2020-03-30;Camarones;Arica y Parinacota; 4,9770896; 0,133672673;18,4428981
2020-03-31;Camarones;Arica y Parinacota; 5,0019549; 0,126626484;18,4069341
2020-04-01;Camarones;Arica y Parinacota; 5,0232605; 0,118130182;18,5199402
2020-04-02;Camarones;Arica y Parinacota; 4,9561113; 0,126989631;18,1929606
2020-04-03;Camarones;Arica y Parinacota; 4,9855427; 0,121616178;18,5895903
2020-04-04;Camarones;Arica y Parinacota; 5,0091894; 0,127465116;18,3941481
2020-04-05;Camarones;Arica y Parinacota; 4,9800320; 0,129677617;18,3580650
2020-04-06;Camarones;Arica y Parinacota; 4,9200604; 0,121441575;18,2678041
2020-04-07;Camarones;Arica y Parinacota; 4,9855816; 0,128399756;18,2004053
2020-04-08;Camarones;Arica y Parinacota; 5,0573311; 0,132734883;18,6480175
2020-04-09;Camarones;Arica y Parinacota; 5,0235649; 0,123181450;18,4991294
2020-04-10;Camarones;Arica y Parinacota; 5,0668236; 0,129170958;18,7885755
2020-04-11;Camarones;Arica y Parinacota; 5,0120549; 0,127990538;18,6281839
2020-04-12;Camarones;Arica y Parinacota; 5,0683479; 0,123002014;18,7511626
2020-04-13;Camarones;Arica y Parinacota; 5,0389487; 0,129340180;18,6412041
2020-04-14;Camarones;Arica y Parinacota; 5,0474167; 0,125781226;18,7417665
2020-04-15;Camarones;Arica y Parinacota; 5,0022750; 0,123167862;18,1370548
2020-04-16;Camarones;Arica y Parinacota; 4,9469254; 0,126996506;18,3640257
2020-04-17;Camarones;Arica y Parinacota; 5,0068118; 0,132675249;18,2416454
2020-04-18;Camarones;Arica y Parinacota; 4,9632523; 0,129654254;17,8674614
2020-04-19;Camarones;Arica y Parinacota; 4,9831895; 0,126363801;18,3659568
2020-04-20;Camarones;Arica y Parinacota; 4,9978328; 0,123790097;18,3729311
2020-04-21;Camarones;Arica y Parinacota; 5,0064954; 0,127281192;18,4641669
2020-04-22;Camarones;Arica y Parinacota; 4,9995718; 0,130251191;18,0971454
2020-04-23;Camarones;Arica y Parinacota; 5,0306048; 0,119749572;18,7132396
2020-04-24;Camarones;Arica y Parinacota; 4,9877092; 0,135642239;18,4560643
2020-04-25;Camarones;Arica y Parinacota; 4,9768074; 0,127292019;18,5085177
2020-04-26;Camarones;Arica y Parinacota; 4,9952994; 0,125723556;18,4925809
2020-04-27;Camarones;Arica y Parinacota; 4,9742418; 0,126499447;18,4562311
2020-04-28;Camarones;Arica y Parinacota; 4,9671837; 0,128688334;18,6635740
2020-04-29;Camarones;Arica y Parinacota; 4,9956725; 0,128854541;18,4866128
2020-04-30;Camarones;Arica y Parinacota; 5,0351089; 0,132411176;18,5807336
2020-05-01;Camarones;Arica y Parinacota; 4,9989581; 0,127371378;18,6128730
2020-05-02;Camarones;Arica y Parinacota; 5,0195708; 0,117746927;18,5766458
2020-05-03;Camarones;Arica y Parinacota; 4,9449994; 0,127917499;18,4317717
2020-05-04;Camarones;Arica y Parinacota; 4,9577807; 0,121964401;18,3950948
2020-05-05;Camarones;Arica y Parinacota; 4,9865911; 0,123772096;18,2971822
2020-05-06;Camarones;Arica y Parinacota; 5,0151935; 0,133182557;18,4520039
2020-05-07;Camarones;Arica y Parinacota; 5,0000425; 0,129963530;18,4169627
2020-05-08;Camarones;Arica y Parinacota; 5,0367667; 0,126645625;18,5083823
2020-05-09;Camarones;Arica y Parinacota; 5,0573200; 0,123577723;18,7455286
2020-05-10;Camarones;Arica y Parinacota; 5,0150073; 0,122759032;18,4091450
2020-05-11;Camarones;Arica y Parinacota; 5,0450231; 0,125684414;18,7969257
2020-05-12;Camarones;Arica y Parinacota; 4,9987593; 0,121052759;18,4002235
2020-05-13;Camarones;Arica y Parinacota; 4,9665059; 0,126775707;18,3168204
2020-05-14;Camarones;Arica y Parinacota; 4,9478982; 0,131639145;18,2965534
2020-05-15;Camarones;Arica y Parinacota; 5,0705389; 0,136171462;18,7734866
2020-05-16;Camarones;Arica y Parinacota; 4,9528577; 0,124666697;18,1632722
2020-05-17;Camarones;Arica y Parinacota; 5,0114137; 0,113966767;18,6632297
2020-05-18;Camarones;Arica y Parinacota; 4,9711203; 0,113317699;18,1730472
2020-05-19;Camarones;Arica y Parinacota; 4,9604961; 0,127249562;18,4157342
2020-05-20;Camarones;Arica y Parinacota; 4,9953997; 0,122330633;18,2726572
2020-05-21;Camarones;Arica y Parinacota; 5,0096290; 0,125757111;18,4101921
2020-05-22;Camarones;Arica y Parinacota; 4,9782316; 0,123350224;18,3288616
2020-05-23;Camarones;Arica y Parinacota; 5,0346925; 0,131027690;18,5135679
2020-05-24;Camarones;Arica y Parinacota; 4,9781081; 0,127735476;18,5527218
2020-05-25;Camarones;Arica y Parinacota; 5,0506034; 0,128466894;18,5216522
2020-05-26;Camarones;Arica y Parinacota; 5,0119437; 0,135070903;18,5444501
2020-05-27;Camarones;Arica y Parinacota; 5,0189102; 0,119904760;18,4706609
2020-05-28;Camarones;Arica y Parinacota; 4,9766556; 0,118464037;18,3620695
2020-05-29;Camarones;Arica y Parinacota; 4,9869926; 0,127895907;18,6142319
2020-05-30;Camarones;Arica y Parinacota; 4,9763409; 0,123587673;18,3068425
2020-05-31;Camarones;Arica y Parinacota; 5,0216311; 0,138483653;18,5266681
2020-06-01;Camarones;Arica y Parinacota; 5,0652884; 0,133172037;18,6749688
2020-06-02;Camarones;Arica y Parinacota; 4,9923245; 0,126281241;18,3726127
2020-06-03;Camarones;Arica y Parinacota; 5,0626591; 0,128772661;18,8740074
2020-06-04;Camarones;Arica y Parinacota; 5,0471139; 0,127177496;18,5580550
2020-06-05;Camarones;Arica y Parinacota; 4,9654178; 0,129219107;18,1739916
2020-06-06;Camarones;Arica y Parinacota; 5,0161006; 0,131858668;18,3870233
2020-06-07;Camarones;Arica y Parinacota; 5,0252903; 0,132900732;18,5406010
